name,pathsgurobi,flatintvarsgurobi,flatintconstraintsgurobi,flattimegurobi
benchmark_puzzles/benchmarks5x5/50/puzzle7.txt,0.0,7875.0,2455.0,1.56662
benchmark_puzzles/benchmarks5x5/50/puzzle8.txt,0.0,7875.0,2455.0,1.57009
benchmark_puzzles/benchmarks5x5/50/puzzle9.txt,0.0,7875.0,2455.0,1.59809
benchmark_puzzles/benchmarks5x5/50/puzzle10.txt,0.0,7875.0,2455.0,1.5099
benchmark_puzzles/benchmarks5x5/50/puzzle11.txt,0.0,7875.0,2455.0,1.45935
benchmark_puzzles/benchmarks5x5/50/puzzle12.txt,0.0,7875.0,2455.0,1.62506
benchmark_puzzles/benchmarks5x5/50/puzzle13.txt,0.0,7875.0,2455.0,1.50661
benchmark_puzzles/benchmarks5x5/50/puzzle14.txt,0.0,7875.0,2455.0,1.50152
benchmark_puzzles/benchmarks5x5/50/puzzle15.txt,0.0,7875.0,2455.0,1.52764
benchmark_puzzles/benchmarks5x5/50/puzzle16.txt,0.0,7875.0,2455.0,1.4763
benchmark_puzzles/benchmarks5x5/50/puzzle17.txt,0.0,7875.0,2455.0,1.52303
benchmark_puzzles/benchmarks5x5/50/puzzle18.txt,0.0,7875.0,2455.0,1.50402
benchmark_puzzles/benchmarks5x5/50/puzzle19.txt,0.0,7875.0,2455.0,1.47343
benchmark_puzzles/benchmarks5x5/50/puzzle20.txt,0.0,7875.0,2455.0,1.45735
benchmark_puzzles/benchmarks5x5/55/puzzle1.txt,0.0,8825.0,2531.0,1.62716
benchmark_puzzles/benchmarks5x5/55/puzzle2.txt,0.0,8825.0,2531.0,1.58782
benchmark_puzzles/benchmarks5x5/55/puzzle3.txt,0.0,8825.0,2531.0,1.59135
benchmark_puzzles/benchmarks5x5/55/puzzle4.txt,0.0,8825.0,2531.0,1.69036
benchmark_puzzles/benchmarks5x5/55/puzzle5.txt,0.0,8825.0,2531.0,1.53685
benchmark_puzzles/benchmarks5x5/55/puzzle6.txt,0.0,8825.0,2531.0,1.84307
benchmark_puzzles/benchmarks5x5/55/puzzle7.txt,0.0,8825.0,2531.0,1.60483
benchmark_puzzles/benchmarks5x5/55/puzzle8.txt,0.0,8825.0,2531.0,1.53723
benchmark_puzzles/benchmarks5x5/55/puzzle9.txt,0.0,8825.0,2531.0,1.71307
benchmark_puzzles/benchmarks5x5/55/puzzle10.txt,0.0,8825.0,2531.0,1.89106
benchmark_puzzles/benchmarks5x5/55/puzzle11.txt,0.0,8825.0,2531.0,1.49938
benchmark_puzzles/benchmarks5x5/55/puzzle12.txt,0.0,8825.0,2531.0,1.48785
benchmark_puzzles/benchmarks5x5/55/puzzle13.txt,0.0,8825.0,2531.0,1.51354
benchmark_puzzles/benchmarks5x5/55/puzzle14.txt,0.0,8825.0,2531.0,1.50184
benchmark_puzzles/benchmarks5x5/55/puzzle15.txt,0.0,8825.0,2531.0,1.42158
benchmark_puzzles/benchmarks5x5/55/puzzle16.txt,0.0,8825.0,2531.0,1.42457
benchmark_puzzles/benchmarks5x5/55/puzzle17.txt,0.0,8825.0,2531.0,1.3947
benchmark_puzzles/benchmarks5x5/55/puzzle18.txt,0.0,8825.0,2531.0,1.41182
benchmark_puzzles/benchmarks5x5/55/puzzle19.txt,0.0,8825.0,2531.0,1.3966
benchmark_puzzles/benchmarks5x5/55/puzzle20.txt,0.0,8825.0,2531.0,1.42287
benchmark_puzzles/benchmarks5x5/60/puzzle1.txt,0.0,9725.0,2603.0,1.46513
benchmark_puzzles/benchmarks5x5/60/puzzle2.txt,0.0,9725.0,2603.0,1.51652
benchmark_puzzles/benchmarks5x5/60/puzzle3.txt,0.0,9725.0,2603.0,1.51727
benchmark_puzzles/benchmarks5x5/60/puzzle4.txt,0.0,9725.0,2603.0,1.48405
benchmark_puzzles/benchmarks5x5/60/puzzle5.txt,0.0,9725.0,2603.0,1.53701
benchmark_puzzles/benchmarks5x5/60/puzzle6.txt,0.0,9725.0,2603.0,1.49896
benchmark_puzzles/benchmarks5x5/60/puzzle7.txt,0.0,9725.0,2603.0,1.51789
benchmark_puzzles/benchmarks5x5/60/puzzle8.txt,0.0,9725.0,2603.0,1.62521
benchmark_puzzles/benchmarks5x5/60/puzzle9.txt,0.0,9725.0,2603.0,1.62563
benchmark_puzzles/benchmarks5x5/60/puzzle10.txt,0.0,9725.0,2603.0,1.70306
benchmark_puzzles/benchmarks5x5/60/puzzle11.txt,0.0,9725.0,2603.0,1.75454
benchmark_puzzles/benchmarks5x5/60/puzzle12.txt,0.0,9725.0,2603.0,1.55638
benchmark_puzzles/benchmarks5x5/60/puzzle13.txt,0.0,9725.0,2603.0,1.65787
benchmark_puzzles/benchmarks5x5/60/puzzle14.txt,0.0,9725.0,2603.0,1.86897
benchmark_puzzles/benchmarks5x5/60/puzzle15.txt,0.0,9725.0,2603.0,1.58002
benchmark_puzzles/benchmarks5x5/60/puzzle16.txt,0.0,9725.0,2603.0,1.69477
benchmark_puzzles/benchmarks5x5/60/puzzle17.txt,0.0,10650.0,2677.0,1.84591
benchmark_puzzles/benchmarks5x5/60/puzzle18.txt,0.0,10650.0,2677.0,1.87055
benchmark_puzzles/benchmarks5x5/60/puzzle19.txt,0.0,10650.0,2677.0,2.05464
benchmark_puzzles/benchmarks5x5/60/puzzle20.txt,0.0,10650.0,2677.0,1.83184
benchmark_puzzles/benchmarks5x5/65/puzzle1.txt,0.0,11175.0,2719.0,1.86553
benchmark_puzzles/benchmarks5x5/65/puzzle2.txt,0.0,11175.0,2719.0,2.03321
benchmark_puzzles/benchmarks5x5/65/puzzle3.txt,0.0,11175.0,2719.0,1.75855
benchmark_puzzles/benchmarks5x5/65/puzzle4.txt,0.0,11175.0,2719.0,2.10654
benchmark_puzzles/benchmarks5x5/65/puzzle5.txt,0.0,11175.0,2719.0,1.86511
benchmark_puzzles/benchmarks5x5/65/puzzle6.txt,0.0,11175.0,2719.0,2.01145
benchmark_puzzles/benchmarks5x5/65/puzzle7.txt,0.0,11175.0,2719.0,1.83508
benchmark_puzzles/benchmarks5x5/65/puzzle8.txt,0.0,11175.0,2719.0,1.80953
benchmark_puzzles/benchmarks5x5/65/puzzle9.txt,0.0,11175.0,2719.0,1.72118
benchmark_puzzles/benchmarks5x5/65/puzzle10.txt,0.0,11175.0,2719.0,1.71804
benchmark_puzzles/benchmarks5x5/65/puzzle11.txt,0.0,11175.0,2719.0,1.69046
benchmark_puzzles/benchmarks5x5/65/puzzle12.txt,0.0,11175.0,2719.0,2.61287
benchmark_puzzles/benchmarks5x5/65/puzzle13.txt,0.0,11175.0,2719.0,2.11621
benchmark_puzzles/benchmarks5x5/65/puzzle14.txt,0.0,11175.0,2719.0,2.04116
benchmark_puzzles/benchmarks5x5/65/puzzle15.txt,0.0,11175.0,2719.0,2.07976
benchmark_puzzles/benchmarks5x5/65/puzzle16.txt,0.0,11175.0,2719.0,1.8938
benchmark_puzzles/benchmarks5x5/65/puzzle17.txt,0.0,11175.0,2719.0,1.72741
benchmark_puzzles/benchmarks5x5/65/puzzle18.txt,0.0,11175.0,2719.0,2.23312
benchmark_puzzles/benchmarks5x5/65/puzzle19.txt,0.0,11175.0,2719.0,1.86609
benchmark_puzzles/benchmarks5x5/65/puzzle20.txt,0.0,11175.0,2719.0,2.29355
benchmark_puzzles/benchmarks5x5/70/puzzle1.txt,0.0,11675.0,2759.0,2.0383
benchmark_puzzles/benchmarks5x5/70/puzzle2.txt,0.0,11675.0,2759.0,2.02201
benchmark_puzzles/benchmarks5x5/70/puzzle3.txt,0.0,11675.0,2759.0,1.80259
benchmark_puzzles/benchmarks5x5/70/puzzle4.txt,0.0,11675.0,2759.0,1.98887
benchmark_puzzles/benchmarks5x5/70/puzzle5.txt,0.0,11675.0,2759.0,1.8685
benchmark_puzzles/benchmarks5x5/70/puzzle6.txt,0.0,11675.0,2759.0,1.8819
benchmark_puzzles/benchmarks5x5/70/puzzle7.txt,0.0,11675.0,2759.0,1.7413
benchmark_puzzles/benchmarks5x5/70/puzzle8.txt,0.0,11675.0,2759.0,1.6851
benchmark_puzzles/benchmarks5x5/70/puzzle9.txt,0.0,11675.0,2759.0,1.88395
benchmark_puzzles/benchmarks5x5/70/puzzle10.txt,0.0,11675.0,2759.0,1.72619
benchmark_puzzles/benchmarks5x5/70/puzzle11.txt,0.0,11675.0,2759.0,1.69765
benchmark_puzzles/benchmarks5x5/70/puzzle12.txt,0.0,11675.0,2759.0,1.74705
benchmark_puzzles/benchmarks5x5/70/puzzle13.txt,0.0,11675.0,2759.0,1.71978
benchmark_puzzles/benchmarks5x5/70/puzzle14.txt,0.0,11675.0,2759.0,1.9959
benchmark_puzzles/benchmarks5x5/70/puzzle15.txt,0.0,11675.0,2759.0,1.72908
benchmark_puzzles/benchmarks5x5/70/puzzle16.txt,0.0,11675.0,2759.0,1.84387
benchmark_puzzles/benchmarks5x5/70/puzzle17.txt,0.0,11675.0,2759.0,1.77514
benchmark_puzzles/benchmarks5x5/70/puzzle18.txt,0.0,11675.0,2759.0,1.89985
benchmark_puzzles/benchmarks5x5/70/puzzle19.txt,0.0,11675.0,2759.0,1.84645
benchmark_puzzles/benchmarks5x5/70/puzzle20.txt,0.0,11675.0,2759.0,1.76972
benchmark_puzzles/benchmarks5x5/75/puzzle1.txt,0.0,12550.0,2829.0,2.40916
benchmark_puzzles/benchmarks5x5/75/puzzle2.txt,0.0,12550.0,2829.0,1.98914
benchmark_puzzles/benchmarks5x5/75/puzzle3.txt,0.0,12550.0,2829.0,1.95431
benchmark_puzzles/benchmarks5x5/75/puzzle4.txt,0.0,12550.0,2829.0,1.89331
benchmark_puzzles/benchmarks5x5/75/puzzle5.txt,0.0,12550.0,2829.0,1.93338
benchmark_puzzles/benchmarks5x5/75/puzzle6.txt,0.0,12550.0,2829.0,2.24671
benchmark_puzzles/benchmarks5x5/75/puzzle7.txt,0.0,12550.0,2829.0,2.61345
benchmark_puzzles/benchmarks5x5/75/puzzle8.txt,0.0,12550.0,2829.0,2.13053
benchmark_puzzles/benchmarks5x5/75/puzzle9.txt,0.0,12550.0,2829.0,1.9405
benchmark_puzzles/benchmarks5x5/75/puzzle10.txt,0.0,12550.0,2829.0,1.99263
benchmark_puzzles/benchmarks5x5/75/puzzle11.txt,0.0,12550.0,2829.0,1.73305
benchmark_puzzles/benchmarks5x5/75/puzzle12.txt,0.0,12550.0,2829.0,1.87983
benchmark_puzzles/benchmarks5x5/75/puzzle13.txt,0.0,12550.0,2829.0,1.78535
benchmark_puzzles/benchmarks5x5/75/puzzle14.txt,0.0,12550.0,2829.0,1.84772
benchmark_puzzles/benchmarks5x5/75/puzzle15.txt,0.0,12550.0,2829.0,1.72852
benchmark_puzzles/benchmarks5x5/75/puzzle16.txt,0.0,12550.0,2829.0,1.80295
benchmark_puzzles/benchmarks5x5/75/puzzle17.txt,0.0,12550.0,2829.0,1.79977
benchmark_puzzles/benchmarks5x5/75/puzzle18.txt,0.0,12550.0,2829.0,1.76731
benchmark_puzzles/benchmarks5x5/75/puzzle19.txt,0.0,12550.0,2829.0,1.85931
benchmark_puzzles/benchmarks5x5/75/puzzle20.txt,0.0,12550.0,2829.0,1.90012
benchmark_puzzles/benchmarks5x5/80/puzzle1.txt,0.0,13225.0,2883.0,1.9489
benchmark_puzzles/benchmarks5x5/80/puzzle2.txt,0.0,13225.0,2883.0,1.97522
benchmark_puzzles/benchmarks5x5/80/puzzle3.txt,0.0,13225.0,2883.0,1.83613
benchmark_puzzles/benchmarks5x5/80/puzzle4.txt,0.0,13225.0,2883.0,1.93849
benchmark_puzzles/benchmarks5x5/80/puzzle5.txt,0.0,13225.0,2883.0,2.55433
benchmark_puzzles/benchmarks5x5/80/puzzle6.txt,0.0,13225.0,2883.0,1.85747
benchmark_puzzles/benchmarks5x5/80/puzzle7.txt,0.0,13225.0,2883.0,1.78979
benchmark_puzzles/benchmarks5x5/80/puzzle8.txt,0.0,13225.0,2883.0,1.92313
benchmark_puzzles/benchmarks5x5/80/puzzle9.txt,0.0,13225.0,2883.0,1.81016
benchmark_puzzles/benchmarks5x5/80/puzzle10.txt,0.0,13225.0,2883.0,1.8305
benchmark_puzzles/benchmarks5x5/80/puzzle11.txt,0.0,13225.0,2883.0,2.11665
benchmark_puzzles/benchmarks5x5/80/puzzle12.txt,0.0,13225.0,2883.0,1.89814
benchmark_puzzles/benchmarks5x5/80/puzzle13.txt,0.0,13225.0,2883.0,2.10203
benchmark_puzzles/benchmarks5x5/80/puzzle14.txt,0.0,13225.0,2883.0,1.9156
benchmark_puzzles/benchmarks5x5/80/puzzle15.txt,0.0,13225.0,2883.0,1.80097
benchmark_puzzles/benchmarks5x5/80/puzzle16.txt,0.0,13225.0,2883.0,1.78521
benchmark_puzzles/benchmarks5x5/80/puzzle17.txt,0.0,13225.0,2883.0,1.82214
benchmark_puzzles/benchmarks5x5/80/puzzle18.txt,0.0,13225.0,2883.0,1.72726
benchmark_puzzles/benchmarks5x5/80/puzzle19.txt,0.0,13225.0,2883.0,2.01181
benchmark_puzzles/benchmarks5x5/80/puzzle20.txt,0.0,13225.0,2883.0,1.79054
benchmark_puzzles/benchmarks5x5/85/puzzle1.txt,0.0,14000.0,2945.0,1.78154
benchmark_puzzles/benchmarks5x5/85/puzzle2.txt,0.0,14000.0,2945.0,1.77169
benchmark_puzzles/benchmarks5x5/85/puzzle3.txt,0.0,14000.0,2945.0,1.76512
benchmark_puzzles/benchmarks5x5/85/puzzle4.txt,0.0,14000.0,2945.0,2.76256
benchmark_puzzles/benchmarks5x5/85/puzzle5.txt,0.0,14000.0,2945.0,2.6866
benchmark_puzzles/benchmarks5x5/85/puzzle6.txt,0.0,14000.0,2945.0,1.78091
benchmark_puzzles/benchmarks5x5/85/puzzle7.txt,0.0,14000.0,2945.0,1.81493
benchmark_puzzles/benchmarks5x5/85/puzzle8.txt,0.0,14000.0,2945.0,1.76366
benchmark_puzzles/benchmarks5x5/85/puzzle9.txt,0.0,14000.0,2945.0,1.80069
benchmark_puzzles/benchmarks5x5/85/puzzle10.txt,0.0,14000.0,2945.0,1.80011
benchmark_puzzles/benchmarks5x5/85/puzzle11.txt,0.0,14000.0,2945.0,1.80847
benchmark_puzzles/benchmarks5x5/85/puzzle12.txt,0.0,14000.0,2945.0,1.85857
benchmark_puzzles/benchmarks5x5/85/puzzle13.txt,0.0,14000.0,2945.0,1.75788
benchmark_puzzles/benchmarks5x5/85/puzzle14.txt,0.0,14000.0,2945.0,1.80172
benchmark_puzzles/benchmarks5x5/85/puzzle15.txt,0.0,14000.0,2945.0,1.79435
benchmark_puzzles/benchmarks5x5/85/puzzle16.txt,0.0,14000.0,2945.0,1.8605
benchmark_puzzles/benchmarks5x5/85/puzzle17.txt,0.0,14000.0,2945.0,1.81164
benchmark_puzzles/benchmarks5x5/85/puzzle18.txt,0.0,14000.0,2945.0,1.82234
benchmark_puzzles/benchmarks5x5/85/puzzle19.txt,0.0,14000.0,2945.0,1.77168
benchmark_puzzles/benchmarks5x5/85/puzzle20.txt,0.0,14000.0,2945.0,1.98465
benchmark_puzzles/benchmarks5x5/90/puzzle1.txt,0.0,14950.0,3021.0,1.81695
benchmark_puzzles/benchmarks5x5/90/puzzle2.txt,0.0,14950.0,3021.0,1.86758
benchmark_puzzles/benchmarks5x5/90/puzzle3.txt,0.0,14950.0,3021.0,1.87139
benchmark_puzzles/benchmarks5x5/90/puzzle4.txt,0.0,14800.0,3009.0,1.88691
benchmark_puzzles/benchmarks5x5/90/puzzle5.txt,0.0,14800.0,3009.0,1.93615
benchmark_puzzles/benchmarks5x5/90/puzzle6.txt,0.0,14800.0,3009.0,1.85002
benchmark_puzzles/benchmarks5x5/90/puzzle7.txt,0.0,14800.0,3009.0,1.90411
benchmark_puzzles/benchmarks5x5/90/puzzle8.txt,0.0,14800.0,3009.0,1.9916
benchmark_puzzles/benchmarks5x5/90/puzzle9.txt,0.0,14800.0,3009.0,1.89132
benchmark_puzzles/benchmarks5x5/90/puzzle10.txt,0.0,14800.0,3009.0,2.0472
benchmark_puzzles/benchmarks5x5/90/puzzle11.txt,0.0,14800.0,3009.0,1.84645
benchmark_puzzles/benchmarks5x5/90/puzzle12.txt,0.0,14800.0,3009.0,1.83399
benchmark_puzzles/benchmarks5x5/90/puzzle13.txt,0.0,14800.0,3009.0,1.83016
benchmark_puzzles/benchmarks5x5/90/puzzle14.txt,0.0,14800.0,3009.0,1.80097
benchmark_puzzles/benchmarks5x5/90/puzzle15.txt,0.0,14800.0,3009.0,1.85632
benchmark_puzzles/benchmarks5x5/90/puzzle16.txt,0.0,14800.0,3009.0,1.88086
benchmark_puzzles/benchmarks5x5/90/puzzle17.txt,0.0,14800.0,3009.0,1.80593
benchmark_puzzles/benchmarks5x5/90/puzzle18.txt,0.0,14800.0,3009.0,1.8273
benchmark_puzzles/benchmarks5x5/90/puzzle19.txt,0.0,14800.0,3009.0,1.83294
benchmark_puzzles/benchmarks5x5/90/puzzle20.txt,0.0,14800.0,3009.0,1.96383
benchmark_puzzles/benchmarks5x5/95/puzzle1.txt,0.0,15525.0,3067.0,1.81073
benchmark_puzzles/benchmarks5x5/95/puzzle2.txt,0.0,15525.0,3067.0,1.8222
benchmark_puzzles/benchmarks5x5/95/puzzle3.txt,0.0,15525.0,3067.0,1.93849
benchmark_puzzles/benchmarks5x5/95/puzzle4.txt,0.0,15525.0,3067.0,1.82358
benchmark_puzzles/benchmarks5x5/95/puzzle5.txt,0.0,15525.0,3067.0,1.8954
benchmark_puzzles/benchmarks5x5/95/puzzle6.txt,0.0,15525.0,3067.0,1.889
benchmark_puzzles/benchmarks5x5/95/puzzle7.txt,0.0,15525.0,3067.0,1.86963
benchmark_puzzles/benchmarks5x5/95/puzzle8.txt,0.0,15525.0,3067.0,1.89471
benchmark_puzzles/benchmarks5x5/95/puzzle9.txt,0.0,15525.0,3067.0,1.85234
benchmark_puzzles/benchmarks5x5/95/puzzle10.txt,0.0,15525.0,3067.0,1.83693
benchmark_puzzles/benchmarks5x5/95/puzzle11.txt,0.0,15525.0,3067.0,1.91491
benchmark_puzzles/benchmarks5x5/95/puzzle12.txt,0.0,15525.0,3067.0,1.80557
benchmark_puzzles/benchmarks5x5/95/puzzle13.txt,0.0,15525.0,3067.0,1.83985
benchmark_puzzles/benchmarks5x5/95/puzzle14.txt,0.0,15525.0,3067.0,1.95811
benchmark_puzzles/benchmarks5x5/95/puzzle15.txt,0.0,15525.0,3067.0,1.81692
benchmark_puzzles/benchmarks5x5/95/puzzle16.txt,0.0,15525.0,3067.0,1.91272
benchmark_puzzles/benchmarks5x5/95/puzzle17.txt,0.0,15525.0,3067.0,1.98415
benchmark_puzzles/benchmarks5x5/95/puzzle18.txt,0.0,15525.0,3067.0,1.79472
benchmark_puzzles/benchmarks5x5/95/puzzle19.txt,0.0,15525.0,3067.0,1.85627
benchmark_puzzles/benchmarks5x5/95/puzzle20.txt,0.0,15525.0,3067.0,1.93295
benchmark_puzzles/benchmarks5x5/100/puzzle1.txt,0.0,16250.0,3125.0,1.95295
benchmark_puzzles/benchmarks5x5/100/puzzle2.txt,0.0,16250.0,3125.0,1.79258
benchmark_puzzles/benchmarks5x5/100/puzzle3.txt,0.0,16250.0,3125.0,2.14166
benchmark_puzzles/benchmarks5x5/100/puzzle4.txt,0.0,16250.0,3125.0,1.89243
benchmark_puzzles/benchmarks5x5/100/puzzle5.txt,0.0,16250.0,3125.0,1.99108
benchmark_puzzles/benchmarks5x5/100/puzzle6.txt,0.0,16250.0,3125.0,1.8582
benchmark_puzzles/benchmarks5x5/100/puzzle7.txt,0.0,16250.0,3125.0,1.86874
benchmark_puzzles/benchmarks5x5/100/puzzle8.txt,0.0,16250.0,3125.0,1.74734
benchmark_puzzles/benchmarks5x5/100/puzzle9.txt,0.0,16250.0,3125.0,1.77057
benchmark_puzzles/benchmarks5x5/100/puzzle10.txt,0.0,16250.0,3125.0,1.76961
benchmark_puzzles/benchmarks5x5/100/puzzle11.txt,0.0,16250.0,3125.0,1.80695
benchmark_puzzles/benchmarks5x5/100/puzzle12.txt,0.0,16250.0,3125.0,1.7669
benchmark_puzzles/benchmarks5x5/100/puzzle13.txt,0.0,16250.0,3125.0,2.33243
benchmark_puzzles/benchmarks5x5/100/puzzle14.txt,0.0,16250.0,3125.0,1.81245
benchmark_puzzles/benchmarks5x5/100/puzzle15.txt,0.0,16250.0,3125.0,1.80237
benchmark_puzzles/benchmarks5x5/100/puzzle16.txt,0.0,16250.0,3125.0,1.77924
benchmark_puzzles/benchmarks5x5/100/puzzle17.txt,0.0,16250.0,3125.0,1.83363
benchmark_puzzles/benchmarks5x5/100/puzzle18.txt,0.0,16250.0,3125.0,2.28441
benchmark_puzzles/benchmarks5x5/100/puzzle19.txt,0.0,16250.0,3125.0,1.76955
benchmark_puzzles/benchmarks5x5/100/puzzle20.txt,0.0,16250.0,3125.0,1.93633
benchmark_puzzles/benchmarks6x6/5/puzzle1.txt,0.0,1440.0,224.0,2.91201
benchmark_puzzles/benchmarks6x6/5/puzzle3.txt,0.0,2232.0,1240.0,2.78361
benchmark_puzzles/benchmarks6x6/5/puzzle4.txt,0.0,1440.0,224.0,2.86242
benchmark_puzzles/benchmarks6x6/5/puzzle9.txt,0.0,1440.0,224.0,2.64909
benchmark_puzzles/benchmarks6x6/5/puzzle10.txt,0.0,2232.0,1204.0,2.5737
benchmark_puzzles/benchmarks6x6/5/puzzle12.txt,0.0,1620.0,450.0,2.61992
benchmark_puzzles/benchmarks6x6/5/puzzle13.txt,0.0,1440.0,224.0,2.67668
benchmark_puzzles/benchmarks6x6/5/puzzle14.txt,0.0,2088.0,1088.0,2.64679
benchmark_puzzles/benchmarks6x6/5/puzzle15.txt,0.0,1440.0,224.0,2.6736
benchmark_puzzles/benchmarks6x6/5/puzzle16.txt,0.0,1512.0,300.0,2.74203
benchmark_puzzles/benchmarks6x6/5/puzzle17.txt,0.0,1440.0,224.0,2.80519
benchmark_puzzles/benchmarks6x6/5/puzzle18.txt,0.0,1584.0,376.0,2.71309
benchmark_puzzles/benchmarks6x6/5/puzzle20.txt,0.0,1656.0,452.0,2.91667
benchmark_puzzles/benchmarks6x6/10/puzzle1.txt,0.0,4968.0,3372.0,3.1206
benchmark_puzzles/benchmarks6x6/10/puzzle2.txt,0.0,4464.0,2876.0,2.83062
benchmark_puzzles/benchmarks6x6/10/puzzle3.txt,0.0,5832.0,3492.0,2.8552
benchmark_puzzles/benchmarks6x6/10/puzzle4.txt,0.0,5868.0,3710.0,2.73774
benchmark_puzzles/benchmarks6x6/10/puzzle5.txt,0.0,4968.0,3402.0,2.63236
benchmark_puzzles/benchmarks6x6/10/puzzle6.txt,0.0,4788.0,3326.0,2.63739
benchmark_puzzles/benchmarks6x6/10/puzzle7.txt,0.0,6192.0,3980.0,2.66178
benchmark_puzzles/benchmarks6x6/10/puzzle8.txt,0.0,4320.0,3156.0,2.61274
benchmark_puzzles/benchmarks6x6/10/puzzle9.txt,0.0,3852.0,2698.0,2.68899
benchmark_puzzles/benchmarks6x6/10/puzzle10.txt,0.0,5328.0,3320.0,2.75999
benchmark_puzzles/benchmarks6x6/10/puzzle11.txt,0.0,5112.0,3560.0,2.72227
benchmark_puzzles/benchmarks6x6/10/puzzle12.txt,0.0,6228.0,3838.0,2.78071
benchmark_puzzles/benchmarks6x6/10/puzzle13.txt,0.0,6156.0,3972.0,2.72886
benchmark_puzzles/benchmarks6x6/10/puzzle14.txt,0.0,5472.0,3610.0,2.72918
benchmark_puzzles/benchmarks6x6/10/puzzle15.txt,0.0,5580.0,3730.0,2.80031
benchmark_puzzles/benchmarks6x6/10/puzzle16.txt,0.0,5400.0,3504.0,2.67452
benchmark_puzzles/benchmarks6x6/10/puzzle17.txt,0.0,5544.0,3728.0,2.67983
benchmark_puzzles/benchmarks6x6/10/puzzle18.txt,0.0,4932.0,3226.0,2.63857
benchmark_puzzles/benchmarks6x6/10/puzzle19.txt,0.0,5112.0,3344.0,2.70519
benchmark_puzzles/benchmarks6x6/10/puzzle20.txt,0.0,5328.0,3530.0,2.68895
benchmark_puzzles/benchmarks6x6/15/puzzle1.txt,0.0,7956.0,4186.0,2.86453
benchmark_puzzles/benchmarks6x6/15/puzzle2.txt,0.0,7560.0,4128.0,2.78265
benchmark_puzzles/benchmarks6x6/15/puzzle3.txt,0.0,8496.0,4144.0,2.85685
benchmark_puzzles/benchmarks6x6/15/puzzle4.txt,0.0,8496.0,4252.0,2.87588
benchmark_puzzles/benchmarks6x6/15/puzzle5.txt,0.0,7992.0,4188.0,2.95369
benchmark_puzzles/benchmarks6x6/15/puzzle6.txt,0.0,7884.0,4182.0,3.21691
benchmark_puzzles/benchmarks6x6/15/puzzle7.txt,0.0,8424.0,4284.0,3.05638
benchmark_puzzles/benchmarks6x6/15/puzzle8.txt,0.0,7596.0,4094.0,3.02861
benchmark_puzzles/benchmarks6x6/15/puzzle9.txt,0.0,7416.0,4156.0,3.18579
benchmark_puzzles/benchmarks6x6/15/puzzle10.txt,0.0,8100.0,4230.0,3.06345
benchmark_puzzles/benchmarks6x6/15/puzzle11.txt,0.0,8100.0,4266.0,2.99754
benchmark_puzzles/benchmarks6x6/15/puzzle12.txt,0.0,8784.0,4232.0,3.19479
benchmark_puzzles/benchmarks6x6/15/puzzle13.txt,0.0,8460.0,4250.0,3.23249
benchmark_puzzles/benchmarks6x6/15/puzzle14.txt,0.0,7992.0,4116.0,3.13962
benchmark_puzzles/benchmarks6x6/15/puzzle15.txt,0.0,7524.0,4090.0,3.04425
benchmark_puzzles/benchmarks6x6/15/puzzle16.txt,0.0,8316.0,4206.0,3.30918
benchmark_puzzles/benchmarks6x6/15/puzzle17.txt,0.0,7668.0,4134.0,3.01976
benchmark_puzzles/benchmarks6x6/15/puzzle18.txt,0.0,7596.0,3986.0,3.3187
benchmark_puzzles/benchmarks6x6/15/puzzle19.txt,0.0,7812.0,4142.0,3.2797
benchmark_puzzles/benchmarks6x6/15/puzzle20.txt,0.0,7812.0,4142.0,3.11677
benchmark_puzzles/benchmarks6x6/20/puzzle1.txt,0.0,10800.0,4416.0,3.53976
benchmark_puzzles/benchmarks6x6/20/puzzle2.txt,0.0,9936.0,4332.0,3.14676
benchmark_puzzles/benchmarks6x6/20/puzzle3.txt,0.0,10764.0,4378.0,3.17082
benchmark_puzzles/benchmarks6x6/20/puzzle4.txt,0.0,10476.0,4398.0,3.00981
benchmark_puzzles/benchmarks6x6/20/puzzle5.txt,0.0,10224.0,4384.0,3.04691
benchmark_puzzles/benchmarks6x6/20/puzzle6.txt,0.0,9720.0,4356.0,3.09384
benchmark_puzzles/benchmarks6x6/20/puzzle7.txt,0.0,10764.0,4414.0,3.40277
benchmark_puzzles/benchmarks6x6/20/puzzle8.txt,0.0,10440.0,4360.0,3.45467
benchmark_puzzles/benchmarks6x6/20/puzzle9.txt,0.0,9864.0,4364.0,3.28369
benchmark_puzzles/benchmarks6x6/20/puzzle10.txt,0.0,10656.0,4408.0,3.53809
benchmark_puzzles/benchmarks6x6/20/puzzle11.txt,0.0,10692.0,4410.0,3.31553
benchmark_puzzles/benchmarks6x6/20/puzzle12.txt,0.0,11160.0,4400.0,3.22973
benchmark_puzzles/benchmarks6x6/20/puzzle13.txt,0.0,10980.0,4426.0,3.01062
benchmark_puzzles/benchmarks6x6/20/puzzle14.txt,0.0,10332.0,4390.0,3.01902
benchmark_puzzles/benchmarks6x6/20/puzzle15.txt,0.0,10080.0,4376.0,2.99703
benchmark_puzzles/benchmarks6x6/20/puzzle16.txt,0.0,10908.0,4422.0,3.15977
benchmark_puzzles/benchmarks6x6/20/puzzle17.txt,0.0,9864.0,4364.0,3.06132
benchmark_puzzles/benchmarks6x6/20/puzzle18.txt,0.0,10044.0,4338.0,3.11131
