,name,pathsgurobi,flatintvarsgurobi,flatintconstraintsgurobi,flattimegurobi,time,comtime
393,benchmark_puzzles/benchmarks4x4/30/puzzle11.txt,0.0,1216.0,808.0,0.41633400000000004,0.00235,0.41868400000000006
394,benchmark_puzzles/benchmarks4x4/30/puzzle12.txt,0.0,1680.0,946.0,0.47426599999999997,0.0038,0.478066
395,benchmark_puzzles/benchmarks4x4/30/puzzle13.txt,0.0,1504.0,924.0,0.392163,0.0029,0.395063
396,benchmark_puzzles/benchmarks4x4/30/puzzle14.txt,0.0,1568.0,932.0,0.40133,0.0029,0.40423000000000003
397,benchmark_puzzles/benchmarks4x4/30/puzzle15.txt,0.0,1696.0,932.0,0.443013,0.0034,0.446413
398,benchmark_puzzles/benchmarks4x4/30/puzzle16.txt,0.0,1472.0,872.0,0.386427,0.00275,0.389177
399,benchmark_puzzles/benchmarks4x4/30/puzzle17.txt,0.0,1296.0,866.0,0.40965799999999997,0.0027,0.41235799999999995
400,benchmark_puzzles/benchmarks4x4/30/puzzle18.txt,0.0,1296.0,866.0,0.374321,0.0025,0.376821
401,benchmark_puzzles/benchmarks4x4/30/puzzle19.txt,0.0,1520.0,894.0,0.372294,0.0029,0.375194
402,benchmark_puzzles/benchmarks4x4/30/puzzle20.txt,0.0,1520.0,894.0,0.370226,0.0028,0.373026
403,benchmark_puzzles/benchmarks4x4/35/puzzle1.txt,0.0,1552.0,914.0,0.385392,0.0029,0.388292
404,benchmark_puzzles/benchmarks4x4/35/puzzle2.txt,0.0,1552.0,914.0,0.389313,0.00285,0.39216300000000004
405,benchmark_puzzles/benchmarks4x4/35/puzzle3.txt,0.0,1584.0,918.0,0.394619,0.0032,0.397819
406,benchmark_puzzles/benchmarks4x4/35/puzzle4.txt,0.0,1680.0,946.0,0.500577,0.0035,0.504077
407,benchmark_puzzles/benchmarks4x4/35/puzzle5.txt,0.0,1360.0,810.0,0.6129819999999999,0.0027,0.615682
408,benchmark_puzzles/benchmarks4x4/35/puzzle6.txt,0.0,1632.0,924.0,0.572198,0.00295,0.575148
409,benchmark_puzzles/benchmarks4x4/35/puzzle7.txt,0.0,1632.0,924.0,0.381701,0.0031,0.384801
410,benchmark_puzzles/benchmarks4x4/35/puzzle8.txt,0.0,1776.0,942.0,0.414313,0.0033,0.417613
411,benchmark_puzzles/benchmarks4x4/35/puzzle9.txt,0.0,1856.0,968.0,0.417789,0.0045,0.422289
412,benchmark_puzzles/benchmarks4x4/35/puzzle10.txt,0.0,1856.0,968.0,0.416628,0.0037,0.420328
413,benchmark_puzzles/benchmarks4x4/35/puzzle11.txt,0.0,1600.0,920.0,0.39631500000000003,0.003,0.39931500000000003
414,benchmark_puzzles/benchmarks4x4/35/puzzle12.txt,0.0,1664.0,944.0,0.379945,0.0036,0.38354499999999997
415,benchmark_puzzles/benchmarks4x4/35/puzzle13.txt,0.0,1728.0,952.0,0.395312,0.0033,0.398612
416,benchmark_puzzles/benchmarks4x4/35/puzzle14.txt,0.0,1728.0,952.0,0.41580900000000004,0.00315,0.418959
417,benchmark_puzzles/benchmarks4x4/35/puzzle15.txt,0.0,1504.0,876.0,0.37713800000000003,0.00285,0.37998800000000005
418,benchmark_puzzles/benchmarks4x4/35/puzzle16.txt,0.0,1728.0,952.0,0.389063,0.00315,0.392213
419,benchmark_puzzles/benchmarks4x4/35/puzzle17.txt,0.0,1568.0,900.0,0.46548900000000004,0.003,0.46848900000000004
420,benchmark_puzzles/benchmarks4x4/35/puzzle18.txt,0.0,1568.0,900.0,0.420862,0.00275,0.423612
421,benchmark_puzzles/benchmarks4x4/35/puzzle19.txt,0.0,1760.0,940.0,0.41155200000000003,0.00335,0.41490200000000005
422,benchmark_puzzles/benchmarks4x4/35/puzzle20.txt,0.0,1760.0,940.0,0.399848,0.00395,0.403798
423,benchmark_puzzles/benchmarks4x4/40/puzzle1.txt,0.0,1952.0,980.0,0.426292,0.004,0.430292
424,benchmark_puzzles/benchmarks4x4/40/puzzle2.txt,0.0,1712.0,950.0,0.392558,0.0032,0.395758
425,benchmark_puzzles/benchmarks4x4/40/puzzle3.txt,0.0,1984.0,984.0,0.43236,0.0066,0.43896
426,benchmark_puzzles/benchmarks4x4/40/puzzle4.txt,0.0,1984.0,984.0,0.434385,0.0041,0.438485
427,benchmark_puzzles/benchmarks4x4/40/puzzle5.txt,0.0,1984.0,984.0,0.43314600000000003,0.0041,0.437246
428,benchmark_puzzles/benchmarks4x4/40/puzzle6.txt,0.0,1888.0,972.0,0.44133199999999995,0.0038,0.44513199999999997
429,benchmark_puzzles/benchmarks4x4/40/puzzle7.txt,0.0,1696.0,948.0,0.406242,0.0033,0.409542
430,benchmark_puzzles/benchmarks4x4/40/puzzle8.txt,0.0,1936.0,978.0,0.415862,0.00445,0.420312
431,benchmark_puzzles/benchmarks4x4/40/puzzle9.txt,0.0,1936.0,978.0,0.42811099999999996,0.00515,0.43326099999999995
432,benchmark_puzzles/benchmarks4x4/40/puzzle10.txt,0.0,2096.0,998.0,0.691611,0.00525,0.696861
433,benchmark_puzzles/benchmarks4x4/40/puzzle11.txt,0.0,1904.0,974.0,0.5166069999999999,0.004,0.5206069999999999
434,benchmark_puzzles/benchmarks4x4/40/puzzle12.txt,0.0,1856.0,968.0,0.447143,0.00405,0.451193
435,benchmark_puzzles/benchmarks4x4/40/puzzle13.txt,0.0,2016.0,988.0,0.459621,0.0068000000000000005,0.466421
436,benchmark_puzzles/benchmarks4x4/40/puzzle14.txt,0.0,2016.0,988.0,0.431546,0.0042,0.43574599999999997
437,benchmark_puzzles/benchmarks4x4/40/puzzle15.txt,0.0,2080.0,996.0,0.42114399999999996,0.00415,0.42529399999999995
438,benchmark_puzzles/benchmarks4x4/40/puzzle16.txt,0.0,1984.0,984.0,0.43529300000000004,0.00435,0.43964300000000006
439,benchmark_puzzles/benchmarks4x4/40/puzzle17.txt,0.0,1984.0,984.0,0.43186599999999997,0.004,0.435866
440,benchmark_puzzles/benchmarks4x4/40/puzzle18.txt,0.0,1728.0,936.0,0.423252,0.0033,0.42655200000000004
441,benchmark_puzzles/benchmarks4x4/40/puzzle19.txt,0.0,1936.0,978.0,0.410739,0.00365,0.414389
442,benchmark_puzzles/benchmarks4x4/40/puzzle20.txt,0.0,2064.0,994.0,0.416187,0.00415,0.42033699999999996
443,benchmark_puzzles/benchmarks4x4/45/puzzle1.txt,0.0,1952.0,964.0,0.413425,0.00385,0.417275
444,benchmark_puzzles/benchmarks4x4/45/puzzle2.txt,0.0,2320.0,1026.0,0.463091,0.01105,0.474141
445,benchmark_puzzles/benchmarks4x4/45/puzzle3.txt,0.0,2096.0,998.0,0.447751,0.0044,0.452151
446,benchmark_puzzles/benchmarks4x4/45/puzzle4.txt,0.0,2176.0,1008.0,0.437543,0.0065,0.444043
447,benchmark_puzzles/benchmarks4x4/45/puzzle5.txt,0.0,2096.0,998.0,0.43171899999999996,0.0062,0.43791899999999995
448,benchmark_puzzles/benchmarks4x4/45/puzzle6.txt,0.0,2240.0,1016.0,0.474869,0.0081,0.482969
449,benchmark_puzzles/benchmarks4x4/45/puzzle7.txt,0.0,2112.0,1000.0,0.464954,0.0071,0.472054
450,benchmark_puzzles/benchmarks4x4/45/puzzle8.txt,0.0,2224.0,1014.0,0.439554,0.00725,0.446804
451,benchmark_puzzles/benchmarks4x4/45/puzzle9.txt,0.0,2144.0,1004.0,0.43199,0.006,0.43799
452,benchmark_puzzles/benchmarks4x4/45/puzzle10.txt,0.0,2144.0,1004.0,0.42760699999999996,0.0049,0.432507
453,benchmark_puzzles/benchmarks4x4/45/puzzle11.txt,0.0,2016.0,988.0,0.427651,0.004699999999999999,0.432351
454,benchmark_puzzles/benchmarks4x4/45/puzzle12.txt,0.0,2080.0,996.0,0.415962,0.00415,0.420112
455,benchmark_puzzles/benchmarks4x4/45/puzzle13.txt,0.0,2000.0,986.0,0.42742600000000003,0.0041,0.431526
456,benchmark_puzzles/benchmarks4x4/45/puzzle14.txt,0.0,2080.0,996.0,0.430471,0.0054,0.435871
457,benchmark_puzzles/benchmarks4x4/45/puzzle15.txt,0.0,2080.0,996.0,0.441429,0.004399999999999999,0.44582900000000003
458,benchmark_puzzles/benchmarks4x4/45/puzzle16.txt,0.0,2160.0,1006.0,0.46556899999999996,0.00525,0.47081899999999993
459,benchmark_puzzles/benchmarks4x4/45/puzzle17.txt,0.0,2160.0,1006.0,0.445304,0.00455,0.449854
460,benchmark_puzzles/benchmarks4x4/45/puzzle18.txt,0.0,2032.0,990.0,0.457409,0.005,0.462409
461,benchmark_puzzles/benchmarks4x4/45/puzzle19.txt,0.0,2096.0,998.0,0.435155,0.00435,0.43950500000000003
462,benchmark_puzzles/benchmarks4x4/45/puzzle20.txt,0.0,2096.0,998.0,0.433158,0.0052,0.43835799999999997
463,benchmark_puzzles/benchmarks4x4/50/puzzle1.txt,0.0,2608.0,1062.0,0.48934300000000003,0.10335,0.592693
464,benchmark_puzzles/benchmarks4x4/50/puzzle2.txt,0.0,2240.0,1016.0,0.46397200000000005,0.00445,0.46842200000000006
465,benchmark_puzzles/benchmarks4x4/50/puzzle3.txt,0.0,2256.0,1018.0,0.46348500000000004,0.0107,0.474185
466,benchmark_puzzles/benchmarks4x4/50/puzzle4.txt,0.0,2288.0,1022.0,0.44379300000000005,0.0103,0.454093
467,benchmark_puzzles/benchmarks4x4/50/puzzle5.txt,0.0,2288.0,1022.0,0.44531400000000004,0.01125,0.456564
468,benchmark_puzzles/benchmarks4x4/50/puzzle6.txt,0.0,2448.0,1042.0,0.480207,0.0134,0.493607
469,benchmark_puzzles/benchmarks4x4/50/puzzle7.txt,0.0,2496.0,1048.0,0.47254700000000005,0.08745,0.5599970000000001
470,benchmark_puzzles/benchmarks4x4/50/puzzle8.txt,0.0,2496.0,1048.0,0.456934,0.030250000000000006,0.487184
471,benchmark_puzzles/benchmarks4x4/50/puzzle9.txt,0.0,2336.0,1028.0,0.44131499999999996,0.02145,0.462765
472,benchmark_puzzles/benchmarks4x4/50/puzzle10.txt,0.0,2288.0,1022.0,0.44914899999999996,0.0061,0.45524899999999996
473,benchmark_puzzles/benchmarks4x4/50/puzzle11.txt,0.0,2336.0,1028.0,0.554841,0.0071,0.561941
474,benchmark_puzzles/benchmarks4x4/50/puzzle12.txt,0.0,2336.0,1028.0,0.473372,0.0192,0.492572
475,benchmark_puzzles/benchmarks4x4/50/puzzle13.txt,0.0,2336.0,1028.0,0.45292,0.0063,0.45921999999999996
476,benchmark_puzzles/benchmarks4x4/50/puzzle14.txt,0.0,2304.0,1024.0,0.7479359999999999,0.01845,0.7663859999999999
477,benchmark_puzzles/benchmarks4x4/50/puzzle15.txt,0.0,2336.0,1028.0,0.567476,0.0253,0.592776
478,benchmark_puzzles/benchmarks4x4/50/puzzle16.txt,0.0,2384.0,1034.0,0.48022600000000004,0.0136,0.49382600000000004
479,benchmark_puzzles/benchmarks4x4/50/puzzle17.txt,0.0,2384.0,1034.0,0.465413,0.01285,0.478263
480,benchmark_puzzles/benchmarks4x4/50/puzzle18.txt,0.0,2272.0,1020.0,0.444747,0.0095,0.454247
481,benchmark_puzzles/benchmarks4x4/50/puzzle19.txt,0.0,2368.0,1032.0,0.48340600000000006,0.0073500000000000015,0.4907560000000001
482,benchmark_puzzles/benchmarks4x4/50/puzzle20.txt,0.0,2368.0,1032.0,0.48291300000000004,0.0102,0.493113
483,benchmark_puzzles/benchmarks4x4/55/puzzle1.txt,0.0,2400.0,1036.0,0.443619,0.02405,0.467669
484,benchmark_puzzles/benchmarks4x4/55/puzzle2.txt,0.0,2352.0,1030.0,0.433835,0.005599999999999999,0.439435
485,benchmark_puzzles/benchmarks4x4/55/puzzle3.txt,0.0,2528.0,1052.0,0.46411099999999994,0.041400000000000006,0.5055109999999999
486,benchmark_puzzles/benchmarks4x4/55/puzzle4.txt,0.0,2544.0,1054.0,0.465405,0.21765,0.683055
487,benchmark_puzzles/benchmarks4x4/55/puzzle5.txt,0.0,2496.0,1048.0,0.466553,0.0333,0.499853
488,benchmark_puzzles/benchmarks4x4/55/puzzle6.txt,0.0,2560.0,1056.0,0.474134,0.0406,0.514734
489,benchmark_puzzles/benchmarks4x4/55/puzzle7.txt,0.0,2240.0,1016.0,0.459096,0.00465,0.463746
490,benchmark_puzzles/benchmarks4x4/55/puzzle8.txt,0.0,2240.0,1016.0,0.46611199999999997,0.00455,0.47066199999999997
491,benchmark_puzzles/benchmarks4x4/55/puzzle9.txt,0.0,2608.0,1062.0,0.508897,0.0417,0.550597
492,benchmark_puzzles/benchmarks4x4/55/puzzle10.txt,0.0,2416.0,1038.0,0.47121999999999997,0.01905,0.49027
493,benchmark_puzzles/benchmarks4x4/55/puzzle11.txt,0.0,2608.0,1062.0,0.47192799999999996,0.02775,0.49967799999999996
494,benchmark_puzzles/benchmarks4x4/55/puzzle12.txt,0.0,2608.0,1062.0,0.47555200000000003,0.26325,0.738802
495,benchmark_puzzles/benchmarks4x4/55/puzzle13.txt,0.0,2640.0,1066.0,0.479393,0.1429,0.622293
496,benchmark_puzzles/benchmarks4x4/55/puzzle14.txt,0.0,2528.0,1052.0,0.48235500000000003,0.0435,0.5258550000000001
497,benchmark_puzzles/benchmarks4x4/55/puzzle15.txt,0.0,2528.0,1052.0,0.47100299999999995,0.0719,0.5429029999999999
498,benchmark_puzzles/benchmarks4x4/55/puzzle16.txt,0.0,2336.0,1028.0,0.47086400000000006,0.01525,0.48611400000000005
499,benchmark_puzzles/benchmarks4x4/55/puzzle17.txt,0.0,2400.0,1036.0,0.46200399999999997,0.01535,0.47735399999999995
500,benchmark_puzzles/benchmarks4x4/55/puzzle18.txt,0.0,2480.0,1046.0,0.443791,0.02495,0.46874099999999996
501,benchmark_puzzles/benchmarks4x4/55/puzzle19.txt,0.0,2432.0,1040.0,0.44551999999999997,0.0265,0.47202
502,benchmark_puzzles/benchmarks4x4/55/puzzle20.txt,0.0,2432.0,1040.0,0.444266,0.017099999999999997,0.461366
503,benchmark_puzzles/benchmarks4x4/60/puzzle1.txt,0.0,2560.0,1056.0,0.490442,0.28635,0.7767919999999999
504,benchmark_puzzles/benchmarks4x4/60/puzzle2.txt,0.0,2448.0,1042.0,0.49442200000000003,0.02255,0.516972
505,benchmark_puzzles/benchmarks4x4/60/puzzle3.txt,0.0,2832.0,1090.0,0.48597700000000005,0.70295,1.188927
506,benchmark_puzzles/benchmarks4x4/60/puzzle4.txt,0.0,2448.0,1042.0,0.456908,0.02215,0.479058
507,benchmark_puzzles/benchmarks4x4/60/puzzle5.txt,0.0,2448.0,1042.0,0.472563,0.0201,0.492663
508,benchmark_puzzles/benchmarks4x4/60/puzzle6.txt,0.0,2640.0,1066.0,0.46320900000000004,0.1354,0.5986090000000001
509,benchmark_puzzles/benchmarks4x4/60/puzzle7.txt,0.0,2848.0,1092.0,0.47923999999999994,0.13765,0.6168899999999999
510,benchmark_puzzles/benchmarks4x4/60/puzzle8.txt,0.0,2608.0,1062.0,0.498332,0.1463,0.644632
511,benchmark_puzzles/benchmarks4x4/60/puzzle9.txt,0.0,2608.0,1062.0,0.469869,0.0291,0.498969
512,benchmark_puzzles/benchmarks4x4/60/puzzle10.txt,0.0,2608.0,1062.0,0.538492,0.07095,0.6094419999999999
513,benchmark_puzzles/benchmarks4x4/60/puzzle11.txt,0.0,2656.0,1068.0,0.467796,0.08714999999999999,0.5549459999999999
514,benchmark_puzzles/benchmarks4x4/60/puzzle12.txt,0.0,2432.0,1040.0,0.453125,0.0383,0.491425
515,benchmark_puzzles/benchmarks4x4/60/puzzle13.txt,0.0,2912.0,1100.0,0.541818,0.7634000000000001,1.305218
516,benchmark_puzzles/benchmarks4x4/60/puzzle14.txt,0.0,2720.0,1076.0,0.49452799999999997,0.14450000000000002,0.6390279999999999
517,benchmark_puzzles/benchmarks4x4/60/puzzle15.txt,0.0,2992.0,1110.0,0.49190100000000003,0.5042,0.996101
518,benchmark_puzzles/benchmarks4x4/60/puzzle16.txt,0.0,2496.0,1048.0,0.502174,0.02885,0.531024
519,benchmark_puzzles/benchmarks4x4/60/puzzle17.txt,0.0,2816.0,1088.0,0.502491,0.2906,0.793091
520,benchmark_puzzles/benchmarks4x4/60/puzzle18.txt,0.0,2816.0,1088.0,0.5078600000000001,0.1627,0.67056
521,benchmark_puzzles/benchmarks4x4/60/puzzle19.txt,0.0,2496.0,1048.0,0.46204700000000004,0.02255,0.48459700000000006
522,benchmark_puzzles/benchmarks4x4/60/puzzle20.txt,0.0,2544.0,1054.0,0.451575,0.10165,0.553225
523,benchmark_puzzles/benchmarks4x4/65/puzzle1.txt,0.0,2912.0,1100.0,0.490066,0.6738500000000001,1.163916
524,benchmark_puzzles/benchmarks4x4/65/puzzle2.txt,0.0,2864.0,1094.0,0.481721,0.28315,0.7648710000000001
525,benchmark_puzzles/benchmarks4x4/65/puzzle3.txt,0.0,2976.0,1108.0,0.512629,0.7328999999999999,1.2455289999999999
526,benchmark_puzzles/benchmarks4x4/65/puzzle4.txt,0.0,2720.0,1076.0,0.46953599999999995,0.5433,1.012836
527,benchmark_puzzles/benchmarks4x4/65/puzzle5.txt,0.0,2928.0,1102.0,0.516686,0.2485,0.7651859999999999
528,benchmark_puzzles/benchmarks4x4/65/puzzle6.txt,0.0,2928.0,1102.0,0.48856400000000005,0.16610000000000005,0.6546640000000001
529,benchmark_puzzles/benchmarks4x4/65/puzzle7.txt,0.0,2992.0,1110.0,0.518111,2.10645,2.624561
530,benchmark_puzzles/benchmarks4x4/65/puzzle8.txt,0.0,2992.0,1110.0,0.49732200000000004,0.16825,0.665572
531,benchmark_puzzles/benchmarks4x4/65/puzzle9.txt,0.0,2800.0,1086.0,0.473005,2.14175,2.614755
532,benchmark_puzzles/benchmarks4x4/65/puzzle10.txt,0.0,3008.0,1112.0,0.49716800000000005,0.46955,0.9667180000000001
533,benchmark_puzzles/benchmarks4x4/65/puzzle11.txt,0.0,3008.0,1112.0,0.49080100000000004,0.48065,0.9714510000000001
534,benchmark_puzzles/benchmarks4x4/65/puzzle12.txt,0.0,3072.0,1120.0,0.498123,0.40975,0.9078729999999999
535,benchmark_puzzles/benchmarks4x4/65/puzzle13.txt,0.0,2864.0,1094.0,0.506368,0.2393,0.745668
536,benchmark_puzzles/benchmarks4x4/65/puzzle14.txt,0.0,2880.0,1096.0,0.477074,0.32935000000000003,0.806424
537,benchmark_puzzles/benchmarks4x4/65/puzzle15.txt,0.0,2880.0,1096.0,0.5147520000000001,0.3159,0.8306520000000002
538,benchmark_puzzles/benchmarks4x4/65/puzzle16.txt,0.0,2960.0,1106.0,0.556422,0.3858,0.9422219999999999
539,benchmark_puzzles/benchmarks4x4/65/puzzle17.txt,0.0,2928.0,1102.0,0.487708,0.28425,0.7719579999999999
540,benchmark_puzzles/benchmarks4x4/65/puzzle18.txt,0.0,2928.0,1102.0,0.591705,0.74675,1.3384550000000002
541,benchmark_puzzles/benchmarks4x4/65/puzzle19.txt,0.0,2896.0,1098.0,0.514591,2.00115,2.5157410000000002
542,benchmark_puzzles/benchmarks4x4/65/puzzle20.txt,0.0,2944.0,1104.0,0.560775,0.4036,0.964375
543,benchmark_puzzles/benchmarks4x4/70/puzzle1.txt,0.0,3136.0,1128.0,0.5330159999999999,0.90255,1.435566
544,benchmark_puzzles/benchmarks4x4/70/puzzle2.txt,0.0,3264.0,1144.0,0.530213,0.477,1.0072130000000001
545,benchmark_puzzles/benchmarks4x4/70/puzzle3.txt,0.0,3184.0,1134.0,0.6286109999999999,0.55945,1.1880609999999998
546,benchmark_puzzles/benchmarks4x4/70/puzzle4.txt,0.0,3072.0,1120.0,0.59148,0.4921,1.08358
547,benchmark_puzzles/benchmarks4x4/70/puzzle5.txt,0.0,3168.0,1132.0,0.5058,2.0961000000000003,2.6019000000000005
548,benchmark_puzzles/benchmarks4x4/70/puzzle6.txt,0.0,3312.0,1150.0,0.522141,0.88805,1.410191
549,benchmark_puzzles/benchmarks4x4/70/puzzle7.txt,0.0,3072.0,1120.0,0.49019300000000005,0.8875,1.377693
550,benchmark_puzzles/benchmarks4x4/70/puzzle8.txt,0.0,3120.0,1126.0,0.516278,0.40095,0.9172279999999999
551,benchmark_puzzles/benchmarks4x4/70/puzzle9.txt,0.0,3120.0,1126.0,0.551337,0.94955,1.500887
552,benchmark_puzzles/benchmarks4x4/70/puzzle10.txt,0.0,3152.0,1130.0,0.52305,1.03595,1.559
553,benchmark_puzzles/benchmarks4x4/70/puzzle11.txt,0.0,3072.0,1120.0,0.502785,0.25925000000000004,0.762035
554,benchmark_puzzles/benchmarks4x4/70/puzzle12.txt,0.0,3072.0,1120.0,0.5229189999999999,0.32930000000000004,0.852219
555,benchmark_puzzles/benchmarks4x4/70/puzzle13.txt,0.0,3328.0,1152.0,0.513368,0.7439499999999999,1.257318
556,benchmark_puzzles/benchmarks4x4/70/puzzle14.txt,0.0,3152.0,1130.0,0.479551,0.48445,0.964001
557,benchmark_puzzles/benchmarks4x4/70/puzzle15.txt,0.0,3152.0,1130.0,0.504594,0.5109,1.015494
558,benchmark_puzzles/benchmarks4x4/70/puzzle16.txt,0.0,3264.0,1144.0,0.483146,0.47925,0.962396
559,benchmark_puzzles/benchmarks4x4/70/puzzle17.txt,0.0,3296.0,1148.0,0.497934,0.79355,1.291484
560,benchmark_puzzles/benchmarks4x4/70/puzzle18.txt,0.0,3024.0,1114.0,0.523472,0.34440000000000004,0.8678720000000001
561,benchmark_puzzles/benchmarks4x4/70/puzzle19.txt,0.0,2944.0,1104.0,0.506792,0.6482,1.154992
562,benchmark_puzzles/benchmarks4x4/70/puzzle20.txt,0.0,3120.0,1126.0,0.7888029999999999,1.40365,2.192453
563,benchmark_puzzles/benchmarks4x4/75/puzzle1.txt,0.0,3344.0,1154.0,0.5034529999999999,1.1404,1.643853
564,benchmark_puzzles/benchmarks4x4/75/puzzle2.txt,0.0,3440.0,1166.0,0.5669390000000001,0.9417,1.508639
565,benchmark_puzzles/benchmarks4x4/75/puzzle3.txt,0.0,3360.0,1156.0,0.503322,0.65305,1.1563720000000002
566,benchmark_puzzles/benchmarks4x4/75/puzzle4.txt,0.0,3232.0,1140.0,0.533192,0.863,1.396192
567,benchmark_puzzles/benchmarks4x4/75/puzzle5.txt,0.0,3216.0,1138.0,0.5099600000000001,1.4206500000000002,1.9306100000000002
568,benchmark_puzzles/benchmarks4x4/75/puzzle6.txt,0.0,3488.0,1172.0,0.542898,0.86395,1.406848
569,benchmark_puzzles/benchmarks4x4/75/puzzle7.txt,0.0,3376.0,1158.0,0.5568420000000001,0.91505,1.471892
570,benchmark_puzzles/benchmarks4x4/75/puzzle8.txt,0.0,3408.0,1162.0,0.607827,0.9011,1.508927
571,benchmark_puzzles/benchmarks4x4/75/puzzle9.txt,0.0,3472.0,1170.0,0.514983,0.99705,1.512033
572,benchmark_puzzles/benchmarks4x4/75/puzzle10.txt,0.0,3280.0,1146.0,0.526758,0.5074,1.034158
573,benchmark_puzzles/benchmarks4x4/75/puzzle11.txt,0.0,3120.0,1126.0,0.6010939999999999,0.55255,1.153644
574,benchmark_puzzles/benchmarks4x4/75/puzzle12.txt,0.0,3088.0,1122.0,0.523393,0.35250000000000004,0.875893
575,benchmark_puzzles/benchmarks4x4/75/puzzle13.txt,0.0,3200.0,1136.0,0.605568,0.5331,1.138668
576,benchmark_puzzles/benchmarks4x4/75/puzzle14.txt,0.0,3360.0,1156.0,0.544675,0.83195,1.376625
577,benchmark_puzzles/benchmarks4x4/75/puzzle15.txt,0.0,3504.0,1174.0,0.5562779999999999,1.05805,1.614328
578,benchmark_puzzles/benchmarks4x4/75/puzzle16.txt,0.0,3504.0,1174.0,0.53222,0.7898000000000001,1.3220200000000002
579,benchmark_puzzles/benchmarks4x4/75/puzzle17.txt,0.0,3344.0,1154.0,0.683712,0.56245,1.246162
580,benchmark_puzzles/benchmarks4x4/75/puzzle18.txt,0.0,3344.0,1154.0,0.552307,0.6758500000000001,1.228157
581,benchmark_puzzles/benchmarks4x4/75/puzzle19.txt,0.0,3456.0,1168.0,0.511568,0.9759,1.487468
582,benchmark_puzzles/benchmarks4x4/75/puzzle20.txt,0.0,3408.0,1162.0,0.518221,0.66595,1.184171
583,benchmark_puzzles/benchmarks4x4/80/puzzle1.txt,0.0,3568.0,1182.0,0.514844,1.04715,1.5619939999999999
584,benchmark_puzzles/benchmarks4x4/80/puzzle2.txt,0.0,3632.0,1190.0,0.509738,1.24445,1.754188
585,benchmark_puzzles/benchmarks4x4/80/puzzle3.txt,0.0,3408.0,1162.0,0.49598100000000006,0.30515,0.801131
586,benchmark_puzzles/benchmarks4x4/80/puzzle4.txt,0.0,3488.0,1172.0,0.49826899999999996,0.7260500000000001,1.224319
587,benchmark_puzzles/benchmarks4x4/80/puzzle5.txt,0.0,3600.0,1186.0,0.537878,0.73365,1.271528
588,benchmark_puzzles/benchmarks4x4/80/puzzle6.txt,0.0,3680.0,1196.0,0.5569,1.2049,1.7618
589,benchmark_puzzles/benchmarks4x4/80/puzzle7.txt,0.0,3424.0,1164.0,0.58704,1.2023,1.78934
590,benchmark_puzzles/benchmarks4x4/80/puzzle8.txt,0.0,3472.0,1170.0,0.5022909999999999,1.34095,1.843241
591,benchmark_puzzles/benchmarks4x4/80/puzzle9.txt,0.0,3472.0,1170.0,0.5035930000000001,2.54365,3.047243
592,benchmark_puzzles/benchmarks4x4/80/puzzle10.txt,0.0,3408.0,1162.0,0.491305,0.62535,1.116655
593,benchmark_puzzles/benchmarks4x4/80/puzzle11.txt,0.0,3632.0,1190.0,0.566218,0.94065,1.5068679999999999
594,benchmark_puzzles/benchmarks4x4/80/puzzle12.txt,0.0,3632.0,1190.0,0.5103310000000001,1.2676500000000002,1.7779810000000003
595,benchmark_puzzles/benchmarks4x4/80/puzzle13.txt,0.0,3488.0,1172.0,0.503452,0.94735,1.450802
596,benchmark_puzzles/benchmarks4x4/80/puzzle14.txt,0.0,3360.0,1156.0,0.5044770000000001,0.7859999999999999,1.290477
597,benchmark_puzzles/benchmarks4x4/80/puzzle15.txt,0.0,3360.0,1156.0,0.487633,0.8143,1.301933
598,benchmark_puzzles/benchmarks4x4/80/puzzle16.txt,0.0,3344.0,1154.0,0.495963,0.6097,1.105663
599,benchmark_puzzles/benchmarks4x4/80/puzzle17.txt,0.0,3808.0,1212.0,0.523117,1.2293500000000002,1.7524670000000002
600,benchmark_puzzles/benchmarks4x4/80/puzzle18.txt,0.0,3520.0,1176.0,0.520204,0.7230500000000001,1.243254
601,benchmark_puzzles/benchmarks4x4/80/puzzle19.txt,0.0,3536.0,1178.0,0.51184,0.71135,1.22319
602,benchmark_puzzles/benchmarks4x4/80/puzzle20.txt,0.0,3504.0,1174.0,0.506151,0.79825,1.304401
603,benchmark_puzzles/benchmarks4x4/85/puzzle1.txt,0.0,3616.0,1188.0,0.51142,0.9649,1.4763199999999999
604,benchmark_puzzles/benchmarks4x4/85/puzzle2.txt,0.0,3776.0,1208.0,0.524346,0.73675,1.261096
605,benchmark_puzzles/benchmarks4x4/85/puzzle3.txt,0.0,3712.0,1200.0,0.512195,1.1845,1.696695
606,benchmark_puzzles/benchmarks4x4/85/puzzle4.txt,0.0,3904.0,1224.0,0.526419,1.2376,1.764019
607,benchmark_puzzles/benchmarks4x4/85/puzzle5.txt,0.0,3632.0,1190.0,0.521068,0.9981,1.519168
608,benchmark_puzzles/benchmarks4x4/85/puzzle6.txt,0.0,3712.0,1200.0,0.517602,0.94825,1.465852
609,benchmark_puzzles/benchmarks4x4/85/puzzle7.txt,0.0,3840.0,1216.0,0.529362,1.31255,1.8419120000000002
610,benchmark_puzzles/benchmarks4x4/85/puzzle8.txt,0.0,3664.0,1194.0,0.50859,0.84735,1.35594
